mpid,name,constituency,party,32966,32965,32964,32958,32957,32956,32955,32949,32944,32946,32945,32938,32937,32936,32935,32934,32933,32932,32925,32924,32923,32917,32795,32794,32793,32792,32791,32786,32785,32784,32783,32782,32774,32773,32772,32771,32770,32769,32768,32767,32766,32765,32781,32780,32779,32778,32777,32776,32775,32762,32761,32760,32759,32758,32757,32756,32755,32754,32753,32752,32749,32748,32750,32745,32744,32743,32742,32741,32740,32739,32738,32737,32736,32732,32731,32730,32729,32727,32726,32724,32723,32720,32719,32721,32718,32717,32716,32715,32714,32713,32707,32706,32701,32700,32699,32698,32697,32696,32688,32687,32686,32685,32684,32683,32682,32681,32680,32679,32678,32677,32676,32675,32674,32673,32672,32671,32670,32669,32668,32667,32666,32663,32662,32657,32656,32655,32648,32646,32645,32644,32643,32642,32641,32640,32639,32638,32637,32636,32635,32634,32633,32629,32628,32627,32631,32630,32626,32625,32624,32623,32622,32621,32620,32619,32618,32617,32616,32615,32613,32612,32611,32610,32609,32608,32607,32606,32605,32604,32603,32602,32601,32600,32598,32599,32597,32596,32595,32594,32593,32592,32591,32590,32589,32588,32586,32585,32584,32587,32582,32581,32580,32579,32578,32574,32573,32572,32571,32570,32569,32563,32562,32561,32560,32559,32558,32555,32554,32551,32550,32549,32548,32547,32535,32534,32533,32532,32531,32505,32504,32503,32502,32501,32553,32499,32498,32447,32446,32497,32552,32495,32493,32438,32437,32436,32435,32441,32494,32492,32491,32490,32489,32488,32420,32419,32418,32417,32416,32415,32414,32412,32413,32487,32486,32410,32405,32404,32403,32485,32484,32483,32482,32481,32392,32478,32479,32480,32387,32477,32476,32475,32382,32381,32474,32380,32473,32376,32470,32469,32468,32472,32471,32467,32466,32465,32365,32464,32360,32463,32358,32357,32356,32355,32354,32353,32352,32350,32462,32461,32460,32345,32344,32343,32342,32459,32298,32297,32296,32295,32294,32293,32291,32458,32290,32289,32457,32287,32286,32456,32284,32247,32246,32245,32244,32455,32454,32453,32452,32451,32278,32277,32450,32449,32234,32233,32232,32231,32230,32229,32228,32227,32226,32275,32274,32273,32272,32271,32270,32269,32268,32267,32266,32265,32264,32211,32263,32209,32208,32207,32206,32205,32204,32261,32260,32262,32259,32258,32257,32256,32196,32255,32254,32253,32252,32251,32190,32189,32188,32187,32186,32185,32184,32183,32250,32181,32180,32179,32178,32249,32248,32175,32174,32173,32172,32171,32170,32169,32168,32167,32166,32165,32164,32163,32162,32161,32160,32159,32158,32157,32156,32155,32154,32153,32152,32151,32150,32149,32148,32147,32146,32145,32144,32143,32142,32141,32140,32139,32138,32137,32136,32135,32134,32133,32132,32131,32130,32129,32128,32127,32126,32125,32124,32122,32123,32120,32119,32118,32117,32116,32115,32113,32112,32111,32110,32109,32108,32106,32105,32104,32103,32107,32101,32100
40706,Bridget Phillipson,Houghton and Sunderland South,Labour,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,4.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,-9.0,2.0,2.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,2.0,2.0,4.0,4.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,-9.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,-9.0,2.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,4.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,-9.0,4.0,2.0,2.0,-9.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,-9.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,-9.0,2.0,2.0,2.0,-9.0,-9.0,4.0,4.0,2.0,-9.0,-9.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,-9.0,-9.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,-9.0,2.0,4.0,2.0,-9.0,2.0,-9.0,4.0,2.0,4.0,4.0,2.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,-9.0,4.0,-9.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,-9.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,4.0,-9.0,2.0,2.0
40707,Julie Elliott,Sunderland Central,Labour,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,-9.0,2.0,2.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,2.0,2.0,4.0,4.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,2.0,2.0,-9.0,2.0,2.0,4.0,2.0,-9.0,2.0,2.0,2.0,-9.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,-9.0,2.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,4.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,-9.0,-9.0,2.0,-9.0,4.0,2.0,2.0,-9.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,2.0,4.0,2.0,-9.0,-9.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,4.0,4.0,-9.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,-9.0,2.0,2.0,-9.0,2.0,4.0,4.0,-9.0,-9.0,4.0,-9.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,4.0,2.0,2.0,2.0,-9.0,4.0,4.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,2.0,-9.0,4.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,-9.0,2.0,2.0,-9.0,2.0,2.0,4.0,-9.0,4.0,2.0,2.0,-9.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,-9.0,4.0,-9.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,-9.0,-9.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,-9.0,2.0,2.0,-9.0,2.0,4.0,2.0,-9.0,2.0,-9.0,4.0,2.0,4.0,4.0,2.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,-9.0,4.0,-9.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,-9.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,2.0
40708,Sharon Hodgson,Washington and Sunderland West,Labour,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,1.0,4.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,-9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,-9.0,2.0,2.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,2.0,2.0,4.0,-9.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,4.0,2.0,2.0,-9.0,2.0,-9.0,2.0,2.0,2.0,-9.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,-9.0,2.0,2.0,4.0,2.0,2.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,4.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,-9.0,4.0,-9.0,-9.0,4.0,2.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,2.0,4.0,2.0,-9.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,-9.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,-9.0,2.0,2.0,-9.0,2.0,4.0,4.0,-9.0,-9.0,4.0,-9.0,4.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,2.0,4.0,2.0,2.0,2.0,-9.0,4.0,4.0,-9.0,-9.0,2.0,2.0,-9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,2.0,-9.0,4.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,4.0,-9.0,4.0,2.0,2.0,-9.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,-9.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,-9.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,-9.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,-9.0,-9.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,-9.0,2.0,2.0,-9.0,2.0,4.0,2.0,-9.0,2.0,-9.0,4.0,2.0,4.0,4.0,2.0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,-9.0,4.0,-9.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,-9.0,2.0,2.0,2.0,2.0,-9.0,4.0,-9.0,2.0,2.0
40709,Justin Tomlinson,North Swindon,Conservative,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,-9.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,-9.0,-9.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,-9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,4.0,4.0,2.0,-9.0,4.0,4.0,2.0,2.0,4.0,-9.0,4.0,4.0,4.0,4.0,2.0,-9.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,-9.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,-9.0,4.0,4.0,-9.0,4.0,4.0,2.0,-9.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,-9.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,-9.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,-9.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,-9.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,-9.0,-9.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,-9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0
40710,Justine Greening,Putney,Conservative,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,-9.0,-9.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,-9.0,-9.0,4.0,4.0,2.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,-9.0,-9.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,4.0,4.0,2.0,-9.0,4.0,4.0,2.0,-9.0,4.0,-9.0,-9.0,-9.0,-9.0,4.0,-9.0,-9.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,4.0,2.0,-9.0,-9.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,4.0,4.0,4.0,-9.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,2.0,4.0,2.0,4.0,4.0,-9.0,2.0,2.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,-9.0,-9.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,-9.0,2.0,4.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,4.0,4.0,2.0,-9.0,2.0,4.0,4.0,-9.0,-9.0,-9.0,4.0,2.0,4.0,4.0,2.0,-9.0,2.0,4.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,4.0,-9.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,4.0,-9.0,-9.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,-9.0,-9.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,-9.0,-9.0,-9.0,4.0
40711,Nick Brown,Newcastle upon Tyne East,Labour,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,4.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,4.0,4.0,4.0,4.0,-9.0,2.0,-9.0,2.0,2.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,2.0,2.0,4.0,-9.0,2.0,4.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,-9.0,2.0,2.0,2.0,-9.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,-9.0,4.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,-9.0,-9.0,4.0,-9.0,4.0,2.0,2.0,-9.0,-9.0,2.0,2.0,-9.0,2.0,-9.0,2.0,4.0,2.0,-9.0,-9.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,2.0,-9.0,2.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,-9.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,4.0,4.0,-9.0,-9.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,-9.0,2.0,2.0,-9.0,2.0,4.0,4.0,-9.0,-9.0,4.0,-9.0,4.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,2.0,4.0,2.0,2.0,2.0,-9.0,4.0,4.0,2.0,2.0,-9.0,2.0,-9.0,4.0,-9.0,-9.0,-9.0,-9.0,4.0,4.0,-9.0,-9.0,-9.0,2.0,-9.0,4.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,-9.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,-9.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,4.0,-9.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,-9.0,2.0,-9.0,-9.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,4.0,2.0,2.0,-9.0,-9.0,4.0,2.0,-9.0,-9.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,2.0,4.0,4.0,2.0,-9.0,-9.0,-9.0,2.0,-9.0,-9.0,-9.0,4.0,-9.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,-9.0,4.0,2.0,2.0,2.0,2.0,-9.0,-9.0,2.0,2.0,4.0,2.0,2.0,-9.0,-9.0,-9.0,2.0,-9.0,2.0,-9.0,2.0,2.0,2.0,2.0,-9.0,4.0,-9.0,2.0,2.0
